_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-08-31 00:00:00,달콤한밤,문자,4,0,1.0,1,3,4
2019-08-31 00:00:00,달콤한밤,Kakao,7,0,1.8,0,4,4
2019-08-31 00:00:00,달콤한밤,TBS,36,0,5.1,0,7,7
2019-08-31 00:00:00,러브레터,문자,2,0,1.0,1,1,2
2019-08-31 00:00:00,러브레터,Kakao,2,0,2.0,1,0,1
2019-08-31 00:00:00,러브레터,TBS,3,0,1.0,1,2,3
2019-08-31 00:00:00,노래하는FM,문자,2,0,1.0,0,2,2
2019-08-31 00:00:00,노래하는FM,Kakao,1,0,1.0,0,1,1
2019-08-31 00:00:00,노래하는FM,TBS,1,0,1.0,0,1,1
2019-08-31 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,라디오를켜라,문자,11,0,1.0,1,10,11
2019-08-31 00:00:00,라디오를켜라,Kakao,10,0,1.1,0,9,9
2019-08-31 00:00:00,라디오를켜라,TBS,34,0,2.4,1,13,14
2019-08-31 00:00:00,김어준 뉴스공장 주말특근,문자,12,0,2.0,3,3,6
2019-08-31 00:00:00,김어준 뉴스공장 주말특근,Kakao,4,0,1.3,0,3,3
2019-08-31 00:00:00,김어준 뉴스공장 주말특근,TBS,58,0,1.8,17,15,32
2019-08-31 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,김어준 뉴스공장,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,김어준 뉴스공장,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,김어준 뉴스공장,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,김규리 퐁당퐁당,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,김규리 퐁당퐁당,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,김규리 퐁당퐁당,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,기분좋은 토요일/일요일,문자,35,8,1.7,7,14,21
2019-08-31 00:00:00,기분좋은 토요일/일요일,Kakao,28,0,2.2,3,10,13
2019-08-31 00:00:00,기분좋은 토요일/일요일,TBS,51,0,2.0,10,15,25
2019-08-31 00:00:00,좋은사람들 송정애,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,좋은사람들 송정애,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,좋은사람들 송정애,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,배칠수,문자,367,0,1.8,37,165,202
2019-08-31 00:00:00,배칠수,Kakao,232,0,3.5,2,65,67
2019-08-31 00:00:00,배칠수,TBS,184,0,3.2,4,54,58
2019-08-31 00:00:00,최일구,문자,24,0,1.0,2,21,23
2019-08-31 00:00:00,최일구,Kakao,44,0,3.7,2,10,12
2019-08-31 00:00:00,최일구,TBS,55,0,2.5,7,15,22
2019-08-31 00:00:00,이은미,문자,35,34,1.5,3,20,23
2019-08-31 00:00:00,이은미,Kakao,27,0,1.6,3,14,17
2019-08-31 00:00:00,이은미,TBS,45,0,2.0,3,19,22
2019-08-31 00:00:00,웅산,문자,39,8,1.5,10,16,26
2019-08-31 00:00:00,웅산,Kakao,27,5,1.6,4,13,17
2019-08-31 00:00:00,웅산,TBS,18,0,1.5,2,10,12
2019-08-31 00:00:00,김지윤,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,김지윤,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,김지윤,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,아닌밤중 주진우,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,아닌밤중 주진우,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,아닌밤중 주진우,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,주말이 좋다,문자,55,0,2.1,9,17,26
2019-08-31 00:00:00,주말이 좋다,Kakao,28,0,1.6,5,13,18
2019-08-31 00:00:00,주말이 좋다,TBS,69,0,11.5,2,4,6
2019-08-31 00:00:00,우리동네 라디오,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,우리동네 라디오,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-08-31 00:00:00,서울브루스,문자,0,0,0.0,0,0,0
2019-08-31 00:00:00,서울브루스,Kakao,0,0,0.0,0,0,0
2019-08-31 00:00:00,서울브루스,TBS,1,0,1.0,1,0,1
2019-08-31 00:00:00,마이웨이,문자,13,0,1.6,1,7,8
2019-08-31 00:00:00,마이웨이,Kakao,7,0,2.3,0,3,3
2019-08-31 00:00:00,마이웨이,TBS,351,0,20.6,1,16,17
