_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-10-25 00:00:00,달콤한밤,문자,10,0,1.7,1,5,6
2019-10-25 00:00:00,달콤한밤,Kakao,10,0,1.7,0,6,6
2019-10-25 00:00:00,달콤한밤,TBS,20,0,2.0,1,9,10
2019-10-25 00:00:00,러브레터,문자,7,0,1.2,2,4,6
2019-10-25 00:00:00,러브레터,Kakao,6,0,1.5,0,4,4
2019-10-25 00:00:00,러브레터,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,노래하는FM,문자,6,0,1.0,0,6,6
2019-10-25 00:00:00,노래하는FM,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,노래하는FM,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,라디오를켜라,문자,123,30,1.5,10,71,81
2019-10-25 00:00:00,라디오를켜라,Kakao,86,11,2.8,0,31,31
2019-10-25 00:00:00,라디오를켜라,TBS,99,0,1.5,13,53,66
2019-10-25 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,김어준 뉴스공장,문자,188,0,2.0,14,81,95
2019-10-25 00:00:00,김어준 뉴스공장,Kakao,142,0,4.7,4,26,30
2019-10-25 00:00:00,김어준 뉴스공장,TBS,3398,0,4.5,44,712,756
2019-10-25 00:00:00,tbs 아고라,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,tbs 아고라,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,tbs 아고라,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,김규리 퐁당퐁당,문자,48,9,1.1,14,29,43
2019-10-25 00:00:00,김규리 퐁당퐁당,Kakao,51,0,1.8,1,28,29
2019-10-25 00:00:00,김규리 퐁당퐁당,TBS,247,0,2.2,16,96,112
2019-10-25 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,좋은사람들 송정애,문자,85,14,1.4,13,49,62
2019-10-25 00:00:00,좋은사람들 송정애,Kakao,60,2,1.7,2,33,35
2019-10-25 00:00:00,좋은사람들 송정애,TBS,69,0,1.6,8,36,44
2019-10-25 00:00:00,배칠수,문자,120,8,1.3,12,80,92
2019-10-25 00:00:00,배칠수,Kakao,150,4,2.5,4,56,60
2019-10-25 00:00:00,배칠수,TBS,245,0,3.5,4,67,71
2019-10-25 00:00:00,최일구,문자,398,12,1.4,55,233,288
2019-10-25 00:00:00,최일구,Kakao,178,4,2.2,3,77,80
2019-10-25 00:00:00,최일구,TBS,272,0,2.7,19,83,102
2019-10-25 00:00:00,진짜라디오,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,진짜라디오,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,진짜라디오,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,이은미,문자,295,294,1.3,97,137,234
2019-10-25 00:00:00,이은미,Kakao,78,2,1.7,5,40,45
2019-10-25 00:00:00,이은미,TBS,181,0,2.7,13,55,68
2019-10-25 00:00:00,웅산,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,웅산,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,웅산,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,김지윤,문자,23,0,1.6,3,11,14
2019-10-25 00:00:00,김지윤,Kakao,10,0,1.3,2,6,8
2019-10-25 00:00:00,김지윤,TBS,50,0,1.9,6,21,27
2019-10-25 00:00:00,아닌밤중 주진우,문자,35,3,1.3,4,23,27
2019-10-25 00:00:00,아닌밤중 주진우,Kakao,21,1,1.5,5,9,14
2019-10-25 00:00:00,아닌밤중 주진우,TBS,180,0,3.2,15,42,57
2019-10-25 00:00:00,주말이 좋다,문자,0,0,0.0,0,0,0
2019-10-25 00:00:00,주말이 좋다,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,주말이 좋다,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,우리동네 라디오,문자,3,0,1.0,3,0,3
2019-10-25 00:00:00,우리동네 라디오,Kakao,0,0,0.0,0,0,0
2019-10-25 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-10-25 00:00:00,서울브루스,문자,5,1,1.3,1,3,4
2019-10-25 00:00:00,서울브루스,Kakao,1,0,1.0,0,1,1
2019-10-25 00:00:00,서울브루스,TBS,12,0,2.0,0,6,6
2019-10-25 00:00:00,마이웨이,문자,20,0,1.5,2,11,13
2019-10-25 00:00:00,마이웨이,Kakao,25,0,3.1,0,8,8
