_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-08-17 00:00:00,달콤한밤,문자,10,0,1.1,2,7,9
2019-08-17 00:00:00,달콤한밤,Kakao,6,0,2.0,0,3,3
2019-08-17 00:00:00,달콤한밤,TBS,314,0,13.1,3,21,24
2019-08-17 00:00:00,러브레터,문자,9,0,1.0,0,9,9
2019-08-17 00:00:00,러브레터,Kakao,2,0,2.0,0,1,1
2019-08-17 00:00:00,러브레터,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,노래하는FM,문자,3,0,1.0,1,2,3
2019-08-17 00:00:00,노래하는FM,Kakao,6,0,6.0,1,0,1
2019-08-17 00:00:00,노래하는FM,TBS,5,0,1.7,2,1,3
2019-08-17 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,라디오를켜라,문자,26,0,1.3,4,16,20
2019-08-17 00:00:00,라디오를켜라,Kakao,27,0,2.7,2,8,10
2019-08-17 00:00:00,라디오를켜라,TBS,31,0,1.6,5,15,20
2019-08-17 00:00:00,김어준 뉴스공장 주말특근,문자,1,0,1.0,1,0,1
2019-08-17 00:00:00,김어준 뉴스공장 주말특근,Kakao,2,0,2.0,0,1,1
2019-08-17 00:00:00,김어준 뉴스공장 주말특근,TBS,51,0,2.3,9,13,22
2019-08-17 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,김어준 뉴스공장,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,김어준 뉴스공장,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,김어준 뉴스공장,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,김규리 퐁당퐁당,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,김규리 퐁당퐁당,Kakao,0,6,0.0,0,0,0
2019-08-17 00:00:00,김규리 퐁당퐁당,TBS,1,0,1.0,1,0,1
2019-08-17 00:00:00,기분좋은 토요일/일요일,문자,36,5,1.8,7,13,20
2019-08-17 00:00:00,기분좋은 토요일/일요일,Kakao,37,0,2.2,4,13,17
2019-08-17 00:00:00,기분좋은 토요일/일요일,TBS,90,0,2.7,7,26,33
2019-08-17 00:00:00,좋은사람들 송정애,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,좋은사람들 송정애,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,좋은사람들 송정애,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,배칠수,문자,273,0,1.6,61,115,176
2019-08-17 00:00:00,배칠수,Kakao,200,0,2.7,8,67,75
2019-08-17 00:00:00,배칠수,TBS,203,0,3.5,7,51,58
2019-08-17 00:00:00,최일구,문자,16,0,1.1,0,15,15
2019-08-17 00:00:00,최일구,Kakao,59,0,5.4,0,11,11
2019-08-17 00:00:00,최일구,TBS,67,0,5.2,0,13,13
2019-08-17 00:00:00,이은미,문자,40,40,1.3,10,20,30
2019-08-17 00:00:00,이은미,Kakao,22,0,1.8,2,10,12
2019-08-17 00:00:00,이은미,TBS,279,0,11.6,1,23,24
2019-08-17 00:00:00,웅산,문자,33,0,1.4,15,8,23
2019-08-17 00:00:00,웅산,Kakao,19,0,1.6,2,10,12
2019-08-17 00:00:00,웅산,TBS,122,0,10.2,2,10,12
2019-08-17 00:00:00,김지윤,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,김지윤,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,김지윤,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,아닌밤중 주진우,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,아닌밤중 주진우,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,아닌밤중 주진우,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,주말이 좋다,문자,31,0,2.1,2,13,15
2019-08-17 00:00:00,주말이 좋다,Kakao,49,0,4.5,1,10,11
2019-08-17 00:00:00,주말이 좋다,TBS,90,0,6.0,4,11,15
2019-08-17 00:00:00,우리동네 라디오,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,우리동네 라디오,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,서울브루스,문자,0,0,0.0,0,0,0
2019-08-17 00:00:00,서울브루스,Kakao,0,0,0.0,0,0,0
2019-08-17 00:00:00,서울브루스,TBS,0,0,0.0,0,0,0
2019-08-17 00:00:00,마이웨이,문자,17,0,1.5,1,10,11
2019-08-17 00:00:00,마이웨이,Kakao,8,0,1.6,0,5,5
2019-08-17 00:00:00,마이웨이,TBS,394,0,19.7,2,18,20
