_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-08-30 00:00:00,달콤한밤,문자,5,0,1.0,3,2,5
2019-08-30 00:00:00,달콤한밤,Kakao,9,0,3.0,0,3,3
2019-08-30 00:00:00,달콤한밤,TBS,53,0,3.8,2,12,14
2019-08-30 00:00:00,러브레터,문자,3,0,1.0,0,3,3
2019-08-30 00:00:00,러브레터,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,러브레터,TBS,2,0,1.0,1,1,2
2019-08-30 00:00:00,노래하는FM,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,노래하는FM,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,노래하는FM,TBS,4,0,1.0,2,2,4
2019-08-30 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,라디오를켜라,문자,81,33,1.7,6,41,47
2019-08-30 00:00:00,라디오를켜라,Kakao,42,8,2.5,1,16,17
2019-08-30 00:00:00,라디오를켜라,TBS,110,0,2.1,10,43,53
2019-08-30 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,김어준 뉴스공장,문자,200,0,1.9,7,100,107
2019-08-30 00:00:00,김어준 뉴스공장,Kakao,169,0,4.6,3,34,37
2019-08-30 00:00:00,김어준 뉴스공장,TBS,4173,0,3.7,70,1050,1120
2019-08-30 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,김규리 퐁당퐁당,문자,66,4,1.3,9,42,51
2019-08-30 00:00:00,김규리 퐁당퐁당,Kakao,38,2,1.3,6,23,29
2019-08-30 00:00:00,김규리 퐁당퐁당,TBS,67,0,1.3,5,46,51
2019-08-30 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,좋은사람들 송정애,문자,117,35,1.4,12,74,86
2019-08-30 00:00:00,좋은사람들 송정애,Kakao,87,3,2.3,2,36,38
2019-08-30 00:00:00,좋은사람들 송정애,TBS,62,0,1.6,7,32,39
2019-08-30 00:00:00,배칠수,문자,130,14,1.2,17,90,107
2019-08-30 00:00:00,배칠수,Kakao,85,2,1.8,2,44,46
2019-08-30 00:00:00,배칠수,TBS,260,0,4.0,2,63,65
2019-08-30 00:00:00,최일구,문자,221,5,1.3,31,135,166
2019-08-30 00:00:00,최일구,Kakao,184,1,2.9,2,62,64
2019-08-30 00:00:00,최일구,TBS,167,0,2.7,10,53,63
2019-08-30 00:00:00,이은미,문자,227,237,1.3,39,131,170
2019-08-30 00:00:00,이은미,Kakao,127,5,2.2,7,51,58
2019-08-30 00:00:00,이은미,TBS,184,0,2.5,11,63,74
2019-08-30 00:00:00,웅산,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,웅산,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,웅산,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,김지윤,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,김지윤,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,김지윤,TBS,3,0,1.5,1,1,2
2019-08-30 00:00:00,아닌밤중 주진우,문자,31,1,1.3,12,11,23
2019-08-30 00:00:00,아닌밤중 주진우,Kakao,22,0,3.1,1,6,7
2019-08-30 00:00:00,아닌밤중 주진우,TBS,7,0,1.4,4,1,5
2019-08-30 00:00:00,주말이 좋다,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,주말이 좋다,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,주말이 좋다,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,우리동네 라디오,문자,0,0,0.0,0,0,0
2019-08-30 00:00:00,우리동네 라디오,Kakao,0,0,0.0,0,0,0
2019-08-30 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-08-30 00:00:00,서울브루스,문자,2,0,1.0,0,2,2
2019-08-30 00:00:00,서울브루스,Kakao,17,0,3.4,2,3,5
2019-08-30 00:00:00,서울브루스,TBS,3,0,1.5,0,2,2
2019-08-30 00:00:00,마이웨이,문자,18,1,1.1,4,12,16
2019-08-30 00:00:00,마이웨이,Kakao,34,0,3.4,0,10,10
2019-08-30 00:00:00,마이웨이,TBS,358,0,16.3,2,20,22
