_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-08-07 00:00:00,달콤한밤,문자,21,1,1.3,5,11,16
2019-08-07 00:00:00,달콤한밤,Kakao,55,11,3.9,2,12,14
2019-08-07 00:00:00,달콤한밤,TBS,180,0,10.6,2,15,17
2019-08-07 00:00:00,러브레터,문자,5,0,1.0,1,4,5
2019-08-07 00:00:00,러브레터,Kakao,3,0,1.0,0,3,3
2019-08-07 00:00:00,러브레터,TBS,21,0,3.5,1,5,6
2019-08-07 00:00:00,노래하는FM,문자,3,0,1.0,1,2,3
2019-08-07 00:00:00,노래하는FM,Kakao,6,0,1.5,2,2,4
2019-08-07 00:00:00,노래하는FM,TBS,13,0,4.3,1,2,3
2019-08-07 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-08-07 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,라디오를켜라,문자,72,23,1.7,3,39,42
2019-08-07 00:00:00,라디오를켜라,Kakao,72,23,3.1,1,22,23
2019-08-07 00:00:00,라디오를켜라,TBS,88,0,2.7,3,30,33
2019-08-07 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-08-07 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-08-07 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,김어준 뉴스공장,문자,75,0,1.7,3,42,45
2019-08-07 00:00:00,김어준 뉴스공장,Kakao,54,0,2.5,1,21,22
2019-08-07 00:00:00,김어준 뉴스공장,TBS,1559,0,3.8,26,379,405
2019-08-07 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-08-07 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,김규리 퐁당퐁당,문자,68,14,1.4,14,36,50
2019-08-07 00:00:00,김규리 퐁당퐁당,Kakao,28,0,1.3,4,17,21
2019-08-07 00:00:00,김규리 퐁당퐁당,TBS,112,0,1.8,11,50,61
2019-08-07 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-08-07 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,좋은사람들 송정애,문자,122,13,1.6,23,55,78
2019-08-07 00:00:00,좋은사람들 송정애,Kakao,77,7,1.8,3,40,43
2019-08-07 00:00:00,좋은사람들 송정애,TBS,87,0,3.0,3,26,29
2019-08-07 00:00:00,배칠수,문자,143,23,1.5,16,82,98
2019-08-07 00:00:00,배칠수,Kakao,106,0,3.0,3,32,35
2019-08-07 00:00:00,배칠수,TBS,420,0,6.6,5,59,64
2019-08-07 00:00:00,최일구,문자,295,12,1.3,36,187,223
2019-08-07 00:00:00,최일구,Kakao,167,1,2.1,8,73,81
2019-08-07 00:00:00,최일구,TBS,296,0,3.3,21,69,90
2019-08-07 00:00:00,이은미,문자,64,66,1.4,10,37,47
2019-08-07 00:00:00,이은미,Kakao,37,1,2.2,0,17,17
2019-08-07 00:00:00,이은미,TBS,204,0,4.6,3,41,44
2019-08-07 00:00:00,웅산,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,웅산,Kakao,0,0,0.0,0,0,0
2019-08-07 00:00:00,웅산,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,김지윤,문자,20,0,2.0,4,6,10
2019-08-07 00:00:00,김지윤,Kakao,9,0,2.3,0,4,4
2019-08-07 00:00:00,김지윤,TBS,58,0,2.1,2,26,28
2019-08-07 00:00:00,아닌밤중 주진우,문자,9,0,1.5,1,5,6
2019-08-07 00:00:00,아닌밤중 주진우,Kakao,38,0,12.7,1,2,3
2019-08-07 00:00:00,아닌밤중 주진우,TBS,22,0,3.7,0,6,6
2019-08-07 00:00:00,주말이 좋다,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,주말이 좋다,Kakao,0,0,0.0,0,0,0
2019-08-07 00:00:00,주말이 좋다,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,우리동네 라디오,문자,0,0,0.0,0,0,0
2019-08-07 00:00:00,우리동네 라디오,Kakao,2,0,2.0,1,0,1
2019-08-07 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-08-07 00:00:00,서울브루스,문자,9,0,1.5,1,5,6
2019-08-07 00:00:00,서울브루스,Kakao,3,0,3.0,0,1,1
2019-08-07 00:00:00,서울브루스,TBS,2,0,1.0,1,1,2
2019-08-07 00:00:00,마이웨이,문자,21,0,1.6,2,11,13
2019-08-07 00:00:00,마이웨이,Kakao,23,0,2.3,2,8,10
2019-08-07 00:00:00,마이웨이,TBS,383,0,16.0,3,21,24
