_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-09-27 00:00:00,달콤한밤,문자,4,0,1.0,0,4,4
2019-09-27 00:00:00,달콤한밤,Kakao,16,0,2.7,0,6,6
2019-09-27 00:00:00,달콤한밤,TBS,19,0,2.7,1,6,7
2019-09-27 00:00:00,러브레터,문자,1,0,1.0,0,1,1
2019-09-27 00:00:00,러브레터,Kakao,2,0,2.0,0,1,1
2019-09-27 00:00:00,러브레터,TBS,2,0,2.0,1,0,1
2019-09-27 00:00:00,노래하는FM,문자,2,0,1.0,0,2,2
2019-09-27 00:00:00,노래하는FM,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,노래하는FM,TBS,4,0,1.3,0,3,3
2019-09-27 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,라디오를켜라,문자,115,23,1.8,10,54,64
2019-09-27 00:00:00,라디오를켜라,Kakao,73,8,2.4,2,28,30
2019-09-27 00:00:00,라디오를켜라,TBS,111,0,2.1,7,45,52
2019-09-27 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,김어준 뉴스공장,문자,362,0,2.2,21,146,167
2019-09-27 00:00:00,김어준 뉴스공장,Kakao,163,0,3.5,5,41,46
2019-09-27 00:00:00,김어준 뉴스공장,TBS,6273,0,3.8,157,1483,1640
2019-09-27 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,김규리 퐁당퐁당,문자,48,5,1.2,10,30,40
2019-09-27 00:00:00,김규리 퐁당퐁당,Kakao,24,2,1.3,2,16,18
2019-09-27 00:00:00,김규리 퐁당퐁당,TBS,107,0,1.9,9,48,57
2019-09-27 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,좋은사람들 송정애,문자,81,7,1.3,14,50,64
2019-09-27 00:00:00,좋은사람들 송정애,Kakao,70,2,2.2,1,31,32
2019-09-27 00:00:00,좋은사람들 송정애,TBS,74,0,2.2,1,32,33
2019-09-27 00:00:00,배칠수,문자,168,23,1.6,18,84,102
2019-09-27 00:00:00,배칠수,Kakao,140,9,2.6,3,51,54
2019-09-27 00:00:00,배칠수,TBS,450,0,6.0,4,71,75
2019-09-27 00:00:00,최일구,문자,20,0,1.4,3,11,14
2019-09-27 00:00:00,최일구,Kakao,22,0,1.8,1,11,12
2019-09-27 00:00:00,최일구,TBS,75,0,3.0,3,22,25
2019-09-27 00:00:00,이은미,문자,87,87,1.3,13,56,69
2019-09-27 00:00:00,이은미,Kakao,51,0,1.8,0,29,29
2019-09-27 00:00:00,이은미,TBS,139,0,2.4,11,46,57
2019-09-27 00:00:00,웅산,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,웅산,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,웅산,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,김지윤,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,김지윤,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,김지윤,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,아닌밤중 주진우,문자,19,0,1.6,0,12,12
2019-09-27 00:00:00,아닌밤중 주진우,Kakao,25,0,3.6,2,5,7
2019-09-27 00:00:00,아닌밤중 주진우,TBS,2,0,1.0,2,0,2
2019-09-27 00:00:00,주말이 좋다,문자,0,0,0.0,0,0,0
2019-09-27 00:00:00,주말이 좋다,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,주말이 좋다,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,우리동네 라디오,문자,1,0,1.0,0,1,1
2019-09-27 00:00:00,우리동네 라디오,Kakao,0,0,0.0,0,0,0
2019-09-27 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-09-27 00:00:00,서울브루스,문자,12,0,1.2,4,6,10
2019-09-27 00:00:00,서울브루스,Kakao,10,0,2.0,0,5,5
2019-09-27 00:00:00,서울브루스,TBS,7,0,1.8,2,2,4
2019-09-27 00:00:00,마이웨이,문자,27,0,1.2,5,17,22
2019-09-27 00:00:00,마이웨이,Kakao,34,0,2.3,1,14,15
2019-09-27 00:00:00,마이웨이,TBS,245,0,11.7,4,17,21
