_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-10-24 00:00:00,달콤한밤,문자,16,0,1.8,0,9,9
2019-10-24 00:00:00,달콤한밤,Kakao,40,0,3.1,2,11,13
2019-10-24 00:00:00,달콤한밤,TBS,32,0,2.9,1,10,11
2019-10-24 00:00:00,러브레터,문자,5,0,1.0,1,4,5
2019-10-24 00:00:00,러브레터,Kakao,11,0,11.0,1,0,1
2019-10-24 00:00:00,러브레터,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,노래하는FM,문자,6,0,1.2,2,3,5
2019-10-24 00:00:00,노래하는FM,Kakao,2,0,2.0,1,0,1
2019-10-24 00:00:00,노래하는FM,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-10-24 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-10-24 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,라디오를켜라,문자,146,23,1.8,11,72,83
2019-10-24 00:00:00,라디오를켜라,Kakao,73,11,1.7,4,40,44
2019-10-24 00:00:00,라디오를켜라,TBS,149,0,1.8,12,71,83
2019-10-24 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-10-24 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-10-24 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-10-24 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-10-24 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,김어준 뉴스공장,문자,117,0,1.6,11,60,71
2019-10-24 00:00:00,김어준 뉴스공장,Kakao,97,0,5.7,3,14,17
2019-10-24 00:00:00,김어준 뉴스공장,TBS,2512,0,3.8,46,612,658
2019-10-24 00:00:00,tbs 아고라,문자,0,0,0.0,0,0,0
2019-10-24 00:00:00,tbs 아고라,Kakao,0,0,0.0,0,0,0
2019-10-24 00:00:00,tbs 아고라,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-10-24 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-10-24 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,김규리 퐁당퐁당,문자,114,8,1.3,23,67,90
2019-10-24 00:00:00,김규리 퐁당퐁당,Kakao,72,4,1.5,7,41,48
2019-10-24 00:00:00,김규리 퐁당퐁당,TBS,238,0,1.5,44,112,156
2019-10-24 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-10-24 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-10-24 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-10-24 00:00:00,좋은사람들 송정애,문자,132,12,1.4,32,65,97
2019-10-24 00:00:00,좋은사람들 송정애,Kakao,90,8,1.7,5,48,53
2019-10-24 00:00:00,좋은사람들 송정애,TBS,101,0,1.8,11,45,56
