_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-09-06 00:00:00,달콤한밤,문자,8,0,1.1,1,6,7
2019-09-06 00:00:00,달콤한밤,Kakao,20,0,2.5,0,8,8
2019-09-06 00:00:00,달콤한밤,TBS,22,0,2.0,3,8,11
2019-09-06 00:00:00,러브레터,문자,2,0,1.0,1,1,2
2019-09-06 00:00:00,러브레터,Kakao,3,0,1.5,0,2,2
2019-09-06 00:00:00,러브레터,TBS,6,0,2.0,1,2,3
2019-09-06 00:00:00,노래하는FM,문자,3,0,1.5,0,2,2
2019-09-06 00:00:00,노래하는FM,Kakao,1,0,1.0,0,1,1
2019-09-06 00:00:00,노래하는FM,TBS,1,0,1.0,0,1,1
2019-09-06 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,라디오를켜라,문자,104,22,1.7,9,51,60
2019-09-06 00:00:00,라디오를켜라,Kakao,90,14,2.8,5,27,32
2019-09-06 00:00:00,라디오를켜라,TBS,114,0,2.3,9,41,50
2019-09-06 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,김어준 뉴스공장,문자,312,0,1.8,19,156,175
2019-09-06 00:00:00,김어준 뉴스공장,Kakao,210,0,4.0,4,49,53
2019-09-06 00:00:00,김어준 뉴스공장,TBS,6014,0,3.4,164,1599,1763
2019-09-06 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,김규리 퐁당퐁당,문자,114,9,1.5,33,43,76
2019-09-06 00:00:00,김규리 퐁당퐁당,Kakao,74,0,1.9,7,33,40
2019-09-06 00:00:00,김규리 퐁당퐁당,TBS,489,0,2.3,59,150,209
2019-09-06 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,좋은사람들 송정애,문자,77,3,1.4,13,44,57
2019-09-06 00:00:00,좋은사람들 송정애,Kakao,61,0,1.9,0,32,32
2019-09-06 00:00:00,좋은사람들 송정애,TBS,80,0,2.8,6,23,29
2019-09-06 00:00:00,배칠수,문자,73,8,1.4,3,51,54
2019-09-06 00:00:00,배칠수,Kakao,152,1,2.9,0,52,52
2019-09-06 00:00:00,배칠수,TBS,439,0,8.1,9,45,54
2019-09-06 00:00:00,최일구,문자,65,1,1.5,5,37,42
2019-09-06 00:00:00,최일구,Kakao,86,1,3.9,0,22,22
2019-09-06 00:00:00,최일구,TBS,198,0,3.4,20,38,58
2019-09-06 00:00:00,이은미,문자,117,125,1.3,19,71,90
2019-09-06 00:00:00,이은미,Kakao,62,1,1.7,3,34,37
2019-09-06 00:00:00,이은미,TBS,248,0,5.1,3,46,49
2019-09-06 00:00:00,웅산,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,웅산,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,웅산,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,김지윤,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,김지윤,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,김지윤,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,아닌밤중 주진우,문자,12,0,1.5,1,7,8
2019-09-06 00:00:00,아닌밤중 주진우,Kakao,25,0,5.0,0,5,5
2019-09-06 00:00:00,아닌밤중 주진우,TBS,35,0,3.9,2,7,9
2019-09-06 00:00:00,주말이 좋다,문자,0,0,0.0,0,0,0
2019-09-06 00:00:00,주말이 좋다,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,주말이 좋다,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,우리동네 라디오,문자,2,0,2.0,1,0,1
2019-09-06 00:00:00,우리동네 라디오,Kakao,0,0,0.0,0,0,0
2019-09-06 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-09-06 00:00:00,서울브루스,문자,14,0,1.3,5,6,11
2019-09-06 00:00:00,서울브루스,Kakao,6,0,2.0,2,1,3
2019-09-06 00:00:00,서울브루스,TBS,4,0,4.0,0,1,1
2019-09-06 00:00:00,마이웨이,문자,27,7,1.9,2,12,14
2019-09-06 00:00:00,마이웨이,Kakao,18,2,1.6,2,9,11
2019-09-06 00:00:00,마이웨이,TBS,119,0,9.2,2,11,13
