_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-09-26 00:00:00,달콤한밤,문자,14,1,1.8,0,8,8
2019-09-26 00:00:00,달콤한밤,Kakao,59,1,3.7,1,15,16
2019-09-26 00:00:00,달콤한밤,TBS,35,0,2.9,3,9,12
2019-09-26 00:00:00,러브레터,문자,5,0,1.3,1,3,4
2019-09-26 00:00:00,러브레터,Kakao,1,0,1.0,0,1,1
2019-09-26 00:00:00,러브레터,TBS,11,0,2.8,2,2,4
2019-09-26 00:00:00,노래하는FM,문자,2,0,1.0,1,1,2
2019-09-26 00:00:00,노래하는FM,Kakao,1,0,1.0,0,1,1
2019-09-26 00:00:00,노래하는FM,TBS,4,0,1.0,1,3,4
2019-09-26 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,라디오를켜라,문자,93,12,1.5,8,55,63
2019-09-26 00:00:00,라디오를켜라,Kakao,92,5,2.6,3,33,36
2019-09-26 00:00:00,라디오를켜라,TBS,137,0,1.8,21,54,75
2019-09-26 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,김어준 뉴스공장,문자,100,0,1.4,6,64,70
2019-09-26 00:00:00,김어준 뉴스공장,Kakao,87,0,3.2,2,25,27
2019-09-26 00:00:00,김어준 뉴스공장,TBS,2439,0,3.4,48,669,717
2019-09-26 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,김규리 퐁당퐁당,문자,48,8,1.1,13,30,43
2019-09-26 00:00:00,김규리 퐁당퐁당,Kakao,45,2,1.4,3,29,32
2019-09-26 00:00:00,김규리 퐁당퐁당,TBS,75,0,1.3,11,46,57
2019-09-26 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,좋은사람들 송정애,문자,118,8,1.3,27,66,93
2019-09-26 00:00:00,좋은사람들 송정애,Kakao,93,5,2.2,1,41,42
2019-09-26 00:00:00,좋은사람들 송정애,TBS,104,0,2.4,3,41,44
2019-09-26 00:00:00,배칠수,문자,99,0,1.1,21,68,89
2019-09-26 00:00:00,배칠수,Kakao,53,0,1.4,4,34,38
2019-09-26 00:00:00,배칠수,TBS,280,0,5.1,7,48,55
2019-09-26 00:00:00,최일구,문자,234,0,1.2,33,155,188
2019-09-26 00:00:00,최일구,Kakao,129,0,2.3,4,53,57
2019-09-26 00:00:00,최일구,TBS,129,0,2.7,1,47,48
2019-09-26 00:00:00,이은미,문자,168,175,1.5,40,75,115
2019-09-26 00:00:00,이은미,Kakao,58,3,1.7,3,31,34
2019-09-26 00:00:00,이은미,TBS,125,0,2.6,8,40,48
2019-09-26 00:00:00,웅산,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,웅산,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,웅산,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,김지윤,문자,62,0,1.6,11,27,38
2019-09-26 00:00:00,김지윤,Kakao,16,0,1.2,2,11,13
2019-09-26 00:00:00,김지윤,TBS,119,0,2.3,10,42,52
2019-09-26 00:00:00,아닌밤중 주진우,문자,58,0,1.4,18,24,42
2019-09-26 00:00:00,아닌밤중 주진우,Kakao,41,0,2.1,4,16,20
2019-09-26 00:00:00,아닌밤중 주진우,TBS,40,0,2.1,8,11,19
2019-09-26 00:00:00,주말이 좋다,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,주말이 좋다,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,주말이 좋다,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,우리동네 라디오,문자,0,0,0.0,0,0,0
2019-09-26 00:00:00,우리동네 라디오,Kakao,0,0,0.0,0,0,0
2019-09-26 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-09-26 00:00:00,서울브루스,문자,19,0,1.1,3,14,17
2019-09-26 00:00:00,서울브루스,Kakao,9,0,1.5,1,5,6
2019-09-26 00:00:00,서울브루스,TBS,16,0,2.0,3,5,8
2019-09-26 00:00:00,마이웨이,문자,21,0,1.3,2,14,16
2019-09-26 00:00:00,마이웨이,Kakao,23,0,1.8,1,12,13
2019-09-26 00:00:00,마이웨이,TBS,59,0,3.3,3,15,18
