_time,pgm_nm,media,rcv,tm,tmp1,new_sub,cur_sub,sum_sub
2019-10-30 00:00:00,달콤한밤,문자,17,0,1.5,3,8,11
2019-10-30 00:00:00,달콤한밤,Kakao,34,0,3.1,1,10,11
2019-10-30 00:00:00,달콤한밤,TBS,102,0,8.5,3,9,12
2019-10-30 00:00:00,러브레터,문자,5,0,1.0,1,4,5
2019-10-30 00:00:00,러브레터,Kakao,3,0,1.0,1,2,3
2019-10-30 00:00:00,러브레터,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,노래하는FM,문자,1,0,1.0,0,1,1
2019-10-30 00:00:00,노래하는FM,Kakao,1,0,1.0,0,1,1
2019-10-30 00:00:00,노래하는FM,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,일요클래식,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,일요클래식,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,일요클래식,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,라디오를켜라,문자,116,25,1.7,8,59,67
2019-10-30 00:00:00,라디오를켜라,Kakao,40,15,1.8,3,19,22
2019-10-30 00:00:00,라디오를켜라,TBS,157,0,2.4,12,53,65
2019-10-30 00:00:00,김어준 뉴스공장 주말특근,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,김어준 뉴스공장 주말특근,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,김어준 뉴스공장 주말특근,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,교통시대,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,교통시대,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,교통시대,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,김어준 뉴스공장,문자,57,0,1.5,5,32,37
2019-10-30 00:00:00,김어준 뉴스공장,Kakao,52,0,6.5,0,8,8
2019-10-30 00:00:00,김어준 뉴스공장,TBS,1429,0,4.6,10,298,308
2019-10-30 00:00:00,tbs 아고라,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,tbs 아고라,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,tbs 아고라,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,열린아침 김만흠,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,열린아침 김만흠,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,열린아침 김만흠,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,김규리 퐁당퐁당,문자,76,14,1.2,16,46,62
2019-10-30 00:00:00,김규리 퐁당퐁당,Kakao,48,2,1.6,2,28,30
2019-10-30 00:00:00,김규리 퐁당퐁당,TBS,111,0,1.4,16,64,80
2019-10-30 00:00:00,기분좋은 토요일/일요일,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,기분좋은 토요일/일요일,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,기분좋은 토요일/일요일,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,좋은사람들 송정애,문자,101,8,1.3,19,61,80
2019-10-30 00:00:00,좋은사람들 송정애,Kakao,57,2,1.5,2,35,37
2019-10-30 00:00:00,좋은사람들 송정애,TBS,76,0,1.9,4,35,39
2019-10-30 00:00:00,배칠수,문자,170,15,1.2,15,126,141
2019-10-30 00:00:00,배칠수,Kakao,173,4,2.5,4,66,70
2019-10-30 00:00:00,배칠수,TBS,325,0,4.2,14,64,78
2019-10-30 00:00:00,최일구,문자,135,0,1.3,14,91,105
2019-10-30 00:00:00,최일구,Kakao,149,6,3.2,4,43,47
2019-10-30 00:00:00,최일구,TBS,118,0,1.8,11,54,65
2019-10-30 00:00:00,진짜라디오,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,진짜라디오,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,진짜라디오,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,이은미,문자,131,130,1.7,10,68,78
2019-10-30 00:00:00,이은미,Kakao,79,2,2.3,1,33,34
2019-10-30 00:00:00,이은미,TBS,112,0,2.6,7,36,43
2019-10-30 00:00:00,웅산,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,웅산,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,웅산,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,김지윤,문자,31,0,2.2,0,14,14
2019-10-30 00:00:00,김지윤,Kakao,10,0,1.7,2,4,6
2019-10-30 00:00:00,김지윤,TBS,73,0,2.3,8,24,32
2019-10-30 00:00:00,아닌밤중 주진우,문자,55,3,1.4,10,29,39
2019-10-30 00:00:00,아닌밤중 주진우,Kakao,68,0,2.7,8,17,25
2019-10-30 00:00:00,아닌밤중 주진우,TBS,165,0,2.5,16,50,66
2019-10-30 00:00:00,주말이 좋다,문자,0,0,0.0,0,0,0
2019-10-30 00:00:00,주말이 좋다,Kakao,0,0,0.0,0,0,0
2019-10-30 00:00:00,주말이 좋다,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,우리동네 라디오,문자,1,0,1.0,1,0,1
2019-10-30 00:00:00,우리동네 라디오,Kakao,1,0,1.0,1,0,1
2019-10-30 00:00:00,우리동네 라디오,TBS,0,0,0.0,0,0,0
2019-10-30 00:00:00,서울브루스,문자,5,0,1.0,1,4,5
2019-10-30 00:00:00,서울브루스,Kakao,6,0,1.5,1,3,4
2019-10-30 00:00:00,서울브루스,TBS,7,0,1.4,1,4,5
2019-10-30 00:00:00,마이웨이,문자,7,0,1.0,2,5,7
2019-10-30 00:00:00,마이웨이,Kakao,20,0,2.2,0,9,9
2019-10-30 00:00:00,마이웨이,TBS,253,0,12.0,1,20,21
